vehicle,euroname,euroclass,technology,proportion,sourceCell,userCell,poltype,year,area
Coaches,6Euro V_EGR,5,EGR,0.04470927920261733,B166,D166,NOx,2021,Wales
Coaches,7Euro V_SCR,5,SCR,0.134127837607852,B167,D167,NOx,2021,Wales
Coaches,8Euro VI,6,Standard,0.7312127440249238,B168,D168,NOx,2021,Wales
Coaches,9Euro II SCRRF,2,SCR,0.0,B169,D169,NOx,2021,Wales
Coaches,10Euro III SCRRF,3,SCR,0.0,B170,D170,NOx,2021,Wales
Coaches,11Euro IV SCRRF,4,SCR,0.0,B171,D171,NOx,2021,Wales
Coaches,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B172,D172,NOx,2021,Wales
Full Hybrid Petrol Car,1Pre-Euro 1,0,Standard,0.0,B218,D218,NOx,2021,Wales
Full Hybrid Petrol Car,4Euro 3,3,Standard,0.00034760866795202416,B219,D219,NOx,2021,Wales
Full Hybrid Petrol Car,5Euro 4,4,Standard,0.016655863415828757,B220,D220,NOx,2021,Wales
Full Hybrid Petrol Car,6Euro 5,5,Standard,0.08741460617118893,B221,D221,NOx,2021,Wales
Full Hybrid Petrol Car,7Euro 6,6,Standard,0.09936052807103084,B222,D222,NOx,2021,Wales
Full Hybrid Petrol Car,7Euro 6c,6,c,0.7962213936739995,B223,D223,NOx,2021,Wales
Plugin Hybrid Petrol Car,1Pre-Euro 1,0,Standard,0.0,B226,D226,NOx,2021,Wales
Plugin Hybrid Petrol Car,6Euro 5,5,Standard,0.08693083194193568,B227,D227,NOx,2021,Wales
Plugin Hybrid Petrol Car,7Euro 6,6,Standard,0.13862904518583136,B228,D228,NOx,2021,Wales
Plugin Hybrid Petrol Car,7Euro 6c,6,c,0.7744401228722331,B229,D229,NOx,2021,Wales
Full Diesel Hybrid Car,6Euro 5,5,Standard,0.014774042902605746,B231,D231,NOx,2021,Wales
Full Diesel Hybrid Car,7Euro 6,6,Standard,0.040887816033529104,B232,D232,NOx,2021,Wales
Full Diesel Hybrid Car,7Euro 6c,6,c,0.3371554253732209,B233,D233,NOx,2021,Wales
Full Diesel Hybrid Car,7Euro 6d,6,d,0.6071827156906443,B234,D234,NOx,2021,Wales
E85 Bioethanol Car,1Pre-Euro 1,0,Standard,0.0,B242,D242,NOx,2021,Wales
E85 Bioethanol Car,2Euro 1,1,Standard,0.0,B243,D243,NOx,2021,Wales
E85 Bioethanol Car,3Euro 2,2,Standard,0.0,B244,D244,NOx,2021,Wales
E85 Bioethanol Car,4Euro 3,3,Standard,0.01712711136488185,B245,D245,NOx,2021,Wales
E85 Bioethanol Car,5Euro 4,4,Standard,0.08401592618723135,B246,D246,NOx,2021,Wales
E85 Bioethanol Car,6Euro 5,5,Standard,0.22477343551752246,B247,D247,NOx,2021,Wales
E85 Bioethanol Car,7Euro 6,6,Standard,0.13270172985553993,B248,D248,NOx,2021,Wales
E85 Bioethanol Car,7Euro 6c,6,c,0.5413817970748244,B249,D249,NOx,2021,Wales
LPG Car,2Euro 1,1,Standard,0.0,B252,D252,NOx,2021,Wales
LPG Car,3Euro 2,2,Standard,0.0,B253,D253,NOx,2021,Wales
LPG Car,4Euro 3,3,Standard,0.017114252758423914,B254,D254,NOx,2021,Wales
LPG Car,5Euro 4,4,Standard,0.08395284913307874,B255,D255,NOx,2021,Wales
LPG Car,6Euro 5,5,Standard,0.2246046812490451,B256,D256,NOx,2021,Wales
LPG Car,7Euro 6,6,Standard,0.6743282168594522,B257,D257,NOx,2021,Wales
Full Hybrid Petrol LGV,5Euro 4,4,Standard,0.08752178298668238,B261,D261,NOx,2021,Wales
Full Hybrid Petrol LGV,6Euro 5,5,Standard,0.22515602415823088,B262,D262,NOx,2021,Wales
Full Hybrid Petrol LGV,7Euro 6,6,Standard,0.17282058040265635,B263,D263,NOx,2021,Wales
Full Hybrid Petrol LGV,7Euro 6c,6,c,0.5145016124524304,B264,D264,NOx,2021,Wales
Plug-In Hybrid Petrol LGV,1Pre-Euro 1,0,Standard,0.0,B267,D267,NOx,2021,Wales
Plug-In Hybrid Petrol LGV,6Euro 5,5,Standard,0.2470773471518196,B268,D268,NOx,2021,Wales
Plug-In Hybrid Petrol LGV,7Euro 6,6,Standard,0.189315187573122,B269,D269,NOx,2021,Wales
Plug-In Hybrid Petrol LGV,7Euro 6c,6,c,0.5636074652750583,B270,D270,NOx,2021,Wales
E85 Bioethanol LGV,1Pre-Euro 1,0,Standard,0.0,B278,D278,NOx,2021,Wales
E85 Bioethanol LGV,2Euro 1,1,Standard,0.0,B279,D279,NOx,2021,Wales
E85 Bioethanol LGV,3Euro 2,2,Standard,0.0028640295708842736,B280,D280,NOx,2021,Wales
E85 Bioethanol LGV,4Euro 3,3,Standard,0.027710204131334144,B281,D281,NOx,2021,Wales
E85 Bioethanol LGV,5Euro 4,4,Standard,0.08494787094586405,B282,D282,NOx,2021,Wales
E85 Bioethanol LGV,6Euro 5,5,Standard,0.21853445199797653,B283,D283,NOx,2021,Wales
E85 Bioethanol LGV,7Euro 6,6,Standard,0.16744509866282845,B284,D284,NOx,2021,Wales
E85 Bioethanol LGV,7Euro 6c,6,c,0.49849834469111265,B285,D285,NOx,2021,Wales
LPG LGV,2Euro 1,1,Standard,0.0,B288,D288,NOx,2021,Wales
LPG LGV,3Euro 2,2,Standard,0.0023906940812037313,B289,D289,NOx,2021,Wales
LPG LGV,4Euro 3,3,Standard,0.027690993770167722,B290,D290,NOx,2021,Wales
LPG LGV,5Euro 4,4,Standard,0.08488898003068153,B291,D291,NOx,2021,Wales
LPG LGV,6Euro 5,5,Standard,0.2183829509216471,B292,D292,NOx,2021,Wales
LPG LGV,7Euro 6,6,Standard,0.6666463811962998,B293,D293,NOx,2021,Wales
B100 Rigid HGV,4Euro III,3,Standard,0.021784269520931005,B297,D297,NOx,2021,Wales
B100 Rigid HGV,5Euro IV,4,Standard,0.02341777135115035,B298,D298,NOx,2021,Wales
B100 Rigid HGV,6Euro V_EGR,5,EGR,0.030960739284690463,B299,D299,NOx,2021,Wales
B100 Rigid HGV,7Euro V_SCR,5,SCR,0.09288221785407139,B300,D300,NOx,2021,Wales
B100 Rigid HGV,8Euro VI,6,Standard,0.8309550019891567,B301,D301,NOx,2021,Wales
B100 Rigid HGV,9Euro II SCRRF,2,SCR,0.0,B302,D302,NOx,2021,Wales
B100 Rigid HGV,10Euro III SCRRF,3,SCR,0.0,B303,D303,NOx,2021,Wales
B100 Rigid HGV,11Euro IV SCRRF,4,SCR,0.0,B304,D304,NOx,2021,Wales
B100 Rigid HGV,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B305,D305,NOx,2021,Wales
B100 Artic HGV,4Euro III,3,Standard,0.002401768600257047,B310,D310,NOx,2021,Wales
B100 Artic HGV,5Euro IV,4,Standard,0.0038873961024569357,B311,D311,NOx,2021,Wales
B100 Artic HGV,6Euro V_EGR,5,EGR,0.013909573213766232,B312,D312,NOx,2021,Wales
B100 Artic HGV,7Euro V_SCR,5,SCR,0.04172871964129869,B313,D313,NOx,2021,Wales
B100 Artic HGV,8Euro VI,6,Standard,0.9380725424422212,B314,D314,NOx,2021,Wales
B100 Artic HGV,9Euro II SCRRF,2,SCR,0.0,B315,D315,NOx,2021,Wales
B100 Artic HGV,10Euro III SCRRF,3,SCR,0.0,B316,D316,NOx,2021,Wales
B100 Artic HGV,11Euro IV SCRRF,4,SCR,0.0,B317,D317,NOx,2021,Wales
B100 Artic HGV,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B318,D318,NOx,2021,Wales
Biodiesel Buses,2Euro I,1,Standard,0.0,B353,D353,NOx,2021,Wales
Biodiesel Buses,3Euro II,2,Standard,0.003260769584583294,B354,D354,NOx,2021,Wales
Biodiesel Buses,4Euro III,3,Standard,0.0489038822824976,B355,D355,NOx,2021,Wales
Biodiesel Buses,5Euro IV,4,Standard,0.03778548729752618,B356,D356,NOx,2021,Wales
Biodiesel Buses,6Euro V_EGR,5,EGR,0.04470927920261732,B357,D357,NOx,2021,Wales
Biodiesel Buses,7Euro V_SCR,5,SCR,0.13412783760785196,B358,D358,NOx,2021,Wales
Biodiesel Buses,8Euro VI,6,Standard,0.7312127440249236,B359,D359,NOx,2021,Wales
Biodiesel Buses,9Euro II SCRRF,2,SCR,0.0,B360,D360,NOx,2021,Wales
Biodiesel Buses,10Euro III SCRRF,3,SCR,0.0,B361,D361,NOx,2021,Wales
Biodiesel Buses,11Euro IV SCRRF,4,SCR,0.0,B362,D362,NOx,2021,Wales
Biodiesel Buses,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B363,D363,NOx,2021,Wales
Biodiesel Coaches,2Euro I,1,Standard,0.0,B367,D367,NOx,2021,Wales
Biodiesel Coaches,3Euro II,2,Standard,0.003260769584583294,B368,D368,NOx,2021,Wales
Biodiesel Coaches,4Euro III,3,Standard,0.0489038822824976,B369,D369,NOx,2021,Wales
Biodiesel Coaches,5Euro IV,4,Standard,0.03778548729752618,B370,D370,NOx,2021,Wales
Biodiesel Coaches,6Euro V_EGR,5,EGR,0.04470927920261732,B371,D371,NOx,2021,Wales
Biodiesel Coaches,7Euro V_SCR,5,SCR,0.13412783760785196,B372,D372,NOx,2021,Wales
Biodiesel Coaches,8Euro VI,6,Standard,0.7312127440249236,B373,D373,NOx,2021,Wales
Biodiesel Coaches,9Euro II SCRRF,2,SCR,0.0,B374,D374,NOx,2021,Wales
Biodiesel Coaches,10Euro III SCRRF,3,SCR,0.0,B375,D375,NOx,2021,Wales
Biodiesel Coaches,11Euro IV SCRRF,4,SCR,0.0,B376,D376,NOx,2021,Wales
Biodiesel Coaches,12Euro V EGR + SCRRF,5,EGR + SCRRF,0.0,B377,D377,NOx,2021,Wales
Motorcycle - 0-50cc,1_Pre-Euro 1,0,Standard,0.0,C177,D177,NOx,2021,Wales
Motorcycle - 0-50cc,1Euro 1,1,Standard,0.02373129275154824,C178,D178,NOx,2021,Wales
Motorcycle - 0-50cc,1Euro 2,2,Standard,0.03523189352511714,C179,D179,NOx,2021,Wales
Motorcycle - 0-50cc,1Euro 3,3,Standard,0.41752861958004184,C180,D180,NOx,2021,Wales
Motorcycle - 0-50cc,1Euro 4,4,Standard,0.28878818352483765,C181,D181,NOx,2021,Wales
Motorcycle - 0-50cc,1Euro 5,5,Standard,0.2347200106184552,C182,D182,NOx,2021,Wales
Motorcycle - 2-stroke - 50-100cc,2Pre-Euro 1,0,Standard,0.0,C183,D183,NOx,2021,Wales
Motorcycle - 2-stroke - 50-100cc,2Euro 1,1,Standard,0.011952988159841017,C184,D184,NOx,2021,Wales
Motorcycle - 2-stroke - 50-100cc,2Euro 2,2,Standard,0.02130085603959174,C185,D185,NOx,2021,Wales
Motorcycle - 2-stroke - 50-100cc,2Euro 3,3,Standard,0.33905711559714075,C186,D186,NOx,2021,Wales
Motorcycle - 2-stroke - 50-100cc,2Euro 4,4,Standard,0.3945807303232655,C187,D187,NOx,2021,Wales
Motorcycle - 2-stroke - 50-100cc,2Euro 5,5,Standard,0.23310830988016093,C188,D188,NOx,2021,Wales
Motorcycle - 4-stroke - 50-150cc,4Pre-Euro 1,0,Standard,0.0,C189,D189,NOx,2021,Wales
Motorcycle - 4-stroke - 50-150cc,4Euro 1,1,Standard,0.011952988159841017,C190,D190,NOx,2021,Wales
Motorcycle - 4-stroke - 50-150cc,4Euro 2,2,Standard,0.02130085603959174,C191,D191,NOx,2021,Wales
Motorcycle - 4-stroke - 50-150cc,4Euro 3,3,Standard,0.33905711559714075,C192,D192,NOx,2021,Wales
Motorcycle - 4-stroke - 50-150cc,4Euro 4,4,Standard,0.3945807303232655,C193,D193,NOx,2021,Wales
Motorcycle - 4-stroke - 50-150cc,4Euro 5,5,Standard,0.23310830988016093,C194,D194,NOx,2021,Wales
Motorcycle - 4-stroke - 150-250cc,5Pre-Euro 1,0,Standard,0.0,C195,D195,NOx,2021,Wales
Motorcycle - 4-stroke - 150-250cc,5Euro 1,1,Standard,0.02345459087518675,C196,D196,NOx,2021,Wales
Motorcycle - 4-stroke - 150-250cc,5Euro 2,2,Standard,0.02892193203383376,C197,D197,NOx,2021,Wales
Motorcycle - 4-stroke - 150-250cc,5Euro 3,3,Standard,0.3614634938461606,C198,D198,NOx,2021,Wales
Motorcycle - 4-stroke - 150-250cc,5Euro 4,4,Standard,0.38241654042777096,C199,D199,NOx,2021,Wales
Motorcycle - 4-stroke - 150-250cc,5Euro 5,5,Standard,0.2037434428170479,C200,D200,NOx,2021,Wales
Motorcycle - 4-stroke - 250-750cc,6Pre-Euro 1,0,Standard,0.0,C201,D201,NOx,2021,Wales
Motorcycle - 4-stroke - 250-750cc,6Euro 1,1,Standard,0.05145770444501077,C202,D202,NOx,2021,Wales
Motorcycle - 4-stroke - 250-750cc,6Euro 2,2,Standard,0.07174802703251527,C203,D203,NOx,2021,Wales
Motorcycle - 4-stroke - 250-750cc,6Euro 3,3,Standard,0.4331037999304531,C204,D204,NOx,2021,Wales
Motorcycle - 4-stroke - 250-750cc,6Euro 4,4,Standard,0.29796740049439424,C205,D205,NOx,2021,Wales
Motorcycle - 4-stroke - 250-750cc,6Euro 5,5,Standard,0.14572306809762647,C206,D206,NOx,2021,Wales
Motorcycle - 4-stroke - >750-cc,7Pre-Euro 1,0,Standard,0.0,C207,D207,NOx,2021,Wales
Motorcycle - 4-stroke - >750-cc,7Euro 1,1,Standard,0.0411223171564503,C208,D208,NOx,2021,Wales
Motorcycle - 4-stroke - >750-cc,7Euro 2,2,Standard,0.060749945788993266,C209,D209,NOx,2021,Wales
Motorcycle - 4-stroke - >750-cc,7Euro 3,3,Standard,0.45303988815340335,C210,D210,NOx,2021,Wales
Motorcycle - 4-stroke - >750-cc,7Euro 4,4,Standard,0.3067001950066936,C211,D211,NOx,2021,Wales
Motorcycle - 4-stroke - >750-cc,7Euro 5,5,Standard,0.1383876538944594,C212,D212,NOx,2021,Wales
Hybrid Buses - Single Decker,6Euro V_EGR,5,EGR,0.19888676979671563,C325,D325,NOx,2021,Wales
Hybrid Buses - Single Decker,7Euro V_SCR,5,SCR,0.5966603093901468,C326,D326,NOx,2021,Wales
Hybrid Buses - Single Decker,8Euro VI,6,Standard,0.2044529208131375,C327,D327,NOx,2021,Wales
Hybrid Buses - Single Decker,5Euro IV,4,Standard,0.0,C328,D328,NOx,2021,Wales
Hybrid Buses - Double Decker,6Euro V_EGR,5,EGR,0.19888676979671563,C329,D329,NOx,2021,Wales
Hybrid Buses - Double Decker,7Euro V_SCR,5,SCR,0.5966603093901468,C330,D330,NOx,2021,Wales
Hybrid Buses - Double Decker,8Euro VI,6,Standard,0.2044529208131375,C331,D331,NOx,2021,Wales
Hybrid Buses - Double Decker,5Euro IV,4,Standard,0.0,C332,D332,NOx,2021,Wales
Hybrid Buses - Articulated,6Euro V_EGR,5,EGR,0.19888676979671563,C333,D333,NOx,2021,Wales
Hybrid Buses - Articulated,7Euro V_SCR,5,SCR,0.5966603093901468,C334,D334,NOx,2021,Wales
Hybrid Buses - Articulated,8Euro VI,6,Standard,0.2044529208131375,C335,D335,NOx,2021,Wales
Petrol Car,1Pre-Euro 1,0,Standard,0.0,I69,K69,PM,2021,Wales
Petrol Car,2Euro 1,1,Standard,0.0,I70,K70,PM,2021,Wales
Petrol Car,3Euro 2,2,Standard,0.0,I71,K71,PM,2021,Wales
Petrol Car,4Euro 3,3,Standard,0.01712711136488185,I72,K72,PM,2021,Wales
Petrol Car,5Euro 4,4,Standard,0.08401592618723135,I73,K73,PM,2021,Wales
Petrol Car,6Euro 5,5,Standard,0.22477343551752246,I74,K74,PM,2021,Wales
Petrol Car,7Euro 6,6,Standard,0.13270172985553993,I75,K75,PM,2021,Wales
Petrol Car,7Euro 6c,6,c,0.5413817970748244,I76,K76,PM,2021,Wales
Diesel Car,1Pre-Euro 1,0,Standard,0.0,I79,K79,PM,2021,Wales
Diesel Car,2Euro 1,1,Standard,0.0,I80,K80,PM,2021,Wales
Diesel Car,3Euro 2,2,Standard,0.0,I81,K81,PM,2021,Wales
Diesel Car,4Euro 3,3,Standard,0.007491135640082333,I82,K82,PM,2021,Wales
Diesel Car,5Euro 4,4,Standard,0.056278401341393884,I83,K83,PM,2021,Wales
Diesel Car,6Euro 5,5,Standard,0.2623857088590089,I84,K84,PM,2021,Wales
Diesel Car,7Euro 6,6,Standard,0.6581240336274601,I85,K85,PM,2021,Wales
Diesel Car,8Euro 3 DPF,3,DPF,0.0016511201967064374,I86,K86,PM,2021,Wales
Diesel Car,9Euro 4 DPF,4,DPF,0.014069600335348471,I87,K87,PM,2021,Wales
Petrol LGV,1Pre-Euro 1,0,Standard,0.0,I91,K91,PM,2021,Wales
Petrol LGV,2Euro 1,1,Standard,0.0,I92,K92,PM,2021,Wales
Petrol LGV,3Euro 2,2,Standard,0.0028640295708842736,I93,K93,PM,2021,Wales
Petrol LGV,4Euro 3,3,Standard,0.027710204131334144,I94,K94,PM,2021,Wales
Petrol LGV,5Euro 4,4,Standard,0.08494787094586405,I95,K95,PM,2021,Wales
Petrol LGV,6Euro 5,5,Standard,0.21853445199797653,I96,K96,PM,2021,Wales
Petrol LGV,7Euro 6,6,Standard,0.16744509866282845,I97,K97,PM,2021,Wales
Petrol LGV,7Euro 6c,6,c,0.49849834469111265,I98,K98,PM,2021,Wales
Diesel LGV,1Pre-Euro 1,0,Standard,0.0,I101,K101,PM,2021,Wales
Diesel LGV,2Euro 1,1,Standard,0.0,I102,K102,PM,2021,Wales
Diesel LGV,3Euro 2,2,Standard,0.0009494059031560753,I103,K103,PM,2021,Wales
Diesel LGV,4Euro 3,3,Standard,0.010568610319592378,I104,K104,PM,2021,Wales
Diesel LGV,5Euro 4,4,Standard,0.06937461650148138,I105,K105,PM,2021,Wales
Diesel LGV,6Euro 5,5,Standard,0.21299372829379998,I106,K106,PM,2021,Wales
Diesel LGV,7Euro 6,6,Standard,0.7061136389819703,I107,K107,PM,2021,Wales
Diesel LGV,8Euro 1 DPFRF,1,DPF,0.0,I108,K108,PM,2021,Wales
Diesel LGV,9Euro 2 DPFRF,2,DPF,0.0,I109,K109,PM,2021,Wales
Diesel LGV,10Euro 3 DPFRF,3,DPF,0.0,I110,K110,PM,2021,Wales
Rigid HGV,1Pre-Euro I,0,Standard,0.0,I114,K114,PM,2021,Wales
Rigid HGV,2Euro I,1,Standard,0.0,I115,K115,PM,2021,Wales
Rigid HGV,3Euro II,2,Standard,0.0010964306298992157,I116,K116,PM,2021,Wales
Rigid HGV,4Euro III,3,Standard,0.021760384580578274,I117,K117,PM,2021,Wales
Rigid HGV,5Euro IV,4,Standard,0.02339209538935697,I118,K118,PM,2021,Wales
Rigid HGV,6Euro V_EGR,5,EGR,0.030926792981814402,I119,K119,PM,2021,Wales
Rigid HGV,7Euro V_SCR,5,SCR,0.0927803789454432,I120,K120,PM,2021,Wales
Rigid HGV,8Euro VI,6,Standard,0.8300439174729078,I121,K121,PM,2021,Wales
Rigid HGV,9Euro I DPFRF,1,DPF,0.0,I122,K122,PM,2021,Wales
Rigid HGV,10 Euro II DPFRF,2,DPF,0.0,I123,K123,PM,2021,Wales
Rigid HGV,11 Euro III DPFRF,3,DPF,0.0,I124,K124,PM,2021,Wales
Rigid HGV,12 Euro IV DPFRF,4,DPF,0.0,I125,K125,PM,2021,Wales
Artic HGV,1Pre-Euro I,0,Standard,0.0,I130,K130,PM,2021,Wales
Artic HGV,2Euro I,1,Standard,0.0,I131,K131,PM,2021,Wales
Artic HGV,3Euro II,2,Standard,5.7636190282466435e-05,I132,K132,PM,2021,Wales
Artic HGV,4Euro III,3,Standard,0.002401630171464988,I133,K133,PM,2021,Wales
Artic HGV,5Euro IV,4,Standard,0.003887172047755471,I134,K134,PM,2021,Wales
Artic HGV,6Euro V_EGR,5,EGR,0.013908771518957735,I135,K135,PM,2021,Wales
Artic HGV,7Euro V_SCR,5,SCR,0.0417263145568732,I136,K136,PM,2021,Wales
Artic HGV,8Euro VI,6,Standard,0.9380184755146661,I137,K137,PM,2021,Wales
Artic HGV,9Euro I DPFRF,1,DPF,0.0,I138,K138,PM,2021,Wales
Artic HGV,10 Euro II DPFRF,2,DPF,0.0,I139,K139,PM,2021,Wales
Artic HGV,11 Euro III DPFRF,3,DPF,0.0,I140,K140,PM,2021,Wales
Artic HGV,12 Euro IV DPFRF,4,DPF,0.0,I141,K141,PM,2021,Wales
Buses,1Pre-Euro I,0,Standard,0.0,I146,K146,PM,2021,Wales
Buses,2Euro I,1,Standard,0.0,I147,K147,PM,2021,Wales
Buses,3Euro II,2,Standard,0.0032607695845832947,I148,K148,PM,2021,Wales
Buses,4Euro III,3,Standard,0.04890388228249761,I149,K149,PM,2021,Wales
Buses,5Euro IV,4,Standard,0.037785487297526184,I150,K150,PM,2021,Wales
Buses,6Euro V_EGR,5,EGR,0.04470927920261733,I151,K151,PM,2021,Wales
Buses,7Euro V_SCR,5,SCR,0.134127837607852,I152,K152,PM,2021,Wales
Buses,8Euro VI,6,Standard,0.7312127440249238,I153,K153,PM,2021,Wales
Buses,9Euro I DPFRF,1,DPF,0.0,I154,K154,PM,2021,Wales
Buses,10 Euro II DPFRF,2,DPF,0.0,I155,K155,PM,2021,Wales
Buses,11 Euro III DPFRF,3,DPF,0.0,I156,K156,PM,2021,Wales
Buses,12 Euro IV DPFRF,4,DPF,0.0,I157,K157,PM,2021,Wales
Coaches,1Pre-Euro I,0,Standard,0.0,I161,K161,PM,2021,Wales
Coaches,2Euro I,1,Standard,0.0,I162,K162,PM,2021,Wales
Coaches,3Euro II,2,Standard,0.0032607695845832947,I163,K163,PM,2021,Wales
Coaches,4Euro III,3,Standard,0.04890388228249761,I164,K164,PM,2021,Wales
Coaches,5Euro IV,4,Standard,0.037785487297526184,I165,K165,PM,2021,Wales
Coaches,6Euro V_EGR,5,EGR,0.04470927920261733,I166,K166,PM,2021,Wales
Coaches,7Euro V_SCR,5,SCR,0.134127837607852,I167,K167,PM,2021,Wales
Coaches,8Euro VI,6,Standard,0.7312127440249238,I168,K168,PM,2021,Wales
Coaches,9Euro I DPFRF,1,DPF,0.0,I169,K169,PM,2021,Wales
Coaches,10 Euro II DPFRF,2,DPF,0.0,I170,K170,PM,2021,Wales
Coaches,11 Euro III DPFRF,3,DPF,0.0,I171,K171,PM,2021,Wales
Coaches,12 Euro IV DPFRF,4,DPF,0.0,I172,K172,PM,2021,Wales
Full Hybrid Petrol Car,1Pre-Euro 1,0,Standard,0.0,I218,K218,PM,2021,Wales
Full Hybrid Petrol Car,4Euro 3,3,Standard,0.00034760866795202416,I219,K219,PM,2021,Wales
Full Hybrid Petrol Car,5Euro 4,4,Standard,0.016655863415828757,I220,K220,PM,2021,Wales
Full Hybrid Petrol Car,6Euro 5,5,Standard,0.08741460617118893,I221,K221,PM,2021,Wales
Full Hybrid Petrol Car,7Euro 6,6,Standard,0.09936052807103084,I222,K222,PM,2021,Wales
Full Hybrid Petrol Car,7Euro 6c,6,c,0.7962213936739995,I223,K223,PM,2021,Wales
Plugin Hybrid Petrol Car,1Pre-Euro 1,0,Standard,0.0,I226,K226,PM,2021,Wales
Plugin Hybrid Petrol Car,6Euro 5,5,Standard,0.08693083194193568,I227,K227,PM,2021,Wales
Plugin Hybrid Petrol Car,7Euro 6,6,Standard,0.13862904518583136,I228,K228,PM,2021,Wales
Plugin Hybrid Petrol Car,7Euro 6c,6,c,0.7744401228722331,I229,K229,PM,2021,Wales
Full Diesel Hybrid Car,5Euro 4,4,Standard,0.0,I231,K231,PM,2021,Wales
Full Diesel Hybrid Car,6Euro 5,5,Standard,0.014774042902605746,I232,K232,PM,2021,Wales
Full Diesel Hybrid Car,7Euro 6,6,Standard,0.9852259570973942,I233,K233,PM,2021,Wales
E85 Bioethanol Car,1Pre-Euro 1,0,Standard,0.0,I242,K242,PM,2021,Wales
E85 Bioethanol Car,2Euro 1,1,Standard,0.0,I243,K243,PM,2021,Wales
E85 Bioethanol Car,3Euro 2,2,Standard,0.0,I244,K244,PM,2021,Wales
E85 Bioethanol Car,4Euro 3,3,Standard,0.01712711136488185,I245,K245,PM,2021,Wales
E85 Bioethanol Car,5Euro 4,4,Standard,0.08401592618723135,I246,K246,PM,2021,Wales
E85 Bioethanol Car,6Euro 5,5,Standard,0.22477343551752246,I247,K247,PM,2021,Wales
E85 Bioethanol Car,7Euro 6,6,Standard,0.13270172985553993,I248,K248,PM,2021,Wales
E85 Bioethanol Car,7Euro 6c,6,c,0.5413817970748244,I249,K249,PM,2021,Wales
LPG Car,2Euro 1,1,Standard,0.0,I252,K252,PM,2021,Wales
LPG Car,3Euro 2,2,Standard,0.0,I253,K253,PM,2021,Wales
LPG Car,4Euro 3,3,Standard,0.017114252758423914,I254,K254,PM,2021,Wales
LPG Car,5Euro 4,4,Standard,0.08395284913307874,I255,K255,PM,2021,Wales
LPG Car,6Euro 5,5,Standard,0.2246046812490451,I256,K256,PM,2021,Wales
LPG Car,7Euro 6,6,Standard,0.6743282168594522,I257,K257,PM,2021,Wales
Full Hybrid Petrol LGV,5Euro 4,4,Standard,0.08752178298668238,I261,K261,PM,2021,Wales
Full Hybrid Petrol LGV,6Euro 5,5,Standard,0.22515602415823088,I262,K262,PM,2021,Wales
Full Hybrid Petrol LGV,7Euro 6,6,Standard,0.17282058040265635,I263,K263,PM,2021,Wales
Full Hybrid Petrol LGV,7Euro 6c,6,c,0.5145016124524304,I264,K264,PM,2021,Wales
Plug-In Hybrid Petrol LGV,6Euro 5,5,Standard,0.24675221825590685,I267,K267,PM,2021,Wales
Plug-In Hybrid Petrol LGV,7Euro 6,6,Standard,0.18939693811905434,I268,K268,PM,2021,Wales
Plug-In Hybrid Petrol LGV,7Euro 6c,6,c,0.5638508436250389,I269,K269,PM,2021,Wales
E85 Bioethanol LGV,1Pre-Euro 1,0,Standard,0.0,I278,K278,PM,2021,Wales
E85 Bioethanol LGV,2Euro 1,1,Standard,0.0,I279,K279,PM,2021,Wales
E85 Bioethanol LGV,3Euro 2,2,Standard,0.0028640295708842736,I280,K280,PM,2021,Wales
E85 Bioethanol LGV,4Euro 3,3,Standard,0.027710204131334144,I281,K281,PM,2021,Wales
E85 Bioethanol LGV,5Euro 4,4,Standard,0.08494787094586405,I282,K282,PM,2021,Wales
E85 Bioethanol LGV,6Euro 5,5,Standard,0.21853445199797653,I283,K283,PM,2021,Wales
E85 Bioethanol LGV,7Euro 6,6,Standard,0.16744509866282845,I284,K284,PM,2021,Wales
E85 Bioethanol LGV,7Euro 6c,6,c,0.49849834469111265,I285,K285,PM,2021,Wales
LPG LGV,2Euro 1,1,Standard,0.0,I288,K288,PM,2021,Wales
LPG LGV,3Euro 2,2,Standard,0.0023906940812037313,I289,K289,PM,2021,Wales
LPG LGV,4Euro 3,3,Standard,0.027690993770167722,I290,K290,PM,2021,Wales
LPG LGV,5Euro 4,4,Standard,0.08488898003068153,I291,K291,PM,2021,Wales
LPG LGV,6Euro 5,5,Standard,0.2183829509216471,I292,K292,PM,2021,Wales
LPG LGV,7Euro 6,6,Standard,0.6666463811962998,I293,K293,PM,2021,Wales
B100 Rigid HGV,3Euro II,2,Standard,0.001096430629899216,I296,K296,PM,2021,Wales
B100 Rigid HGV,4Euro III,3,Standard,0.021760384580578277,I297,K297,PM,2021,Wales
B100 Rigid HGV,5Euro IV,4,Standard,0.023392095389356972,I298,K298,PM,2021,Wales
B100 Rigid HGV,6Euro V_EGR,5,EGR,0.030926792981814406,I299,K299,PM,2021,Wales
B100 Rigid HGV,7Euro V_SCR,5,SCR,0.09278037894544322,I300,K300,PM,2021,Wales
B100 Rigid HGV,8Euro VI,6,Standard,0.830043917472908,I301,K301,PM,2021,Wales
B100 Rigid HGV,9Euro I DPFRF,1,DPF,0.0,I302,K302,PM,2021,Wales
